# Variables: r z F
# Resolution: nr=61, nz=121
0.0155 -0.0265 1.72146351244
0.0155 -0.026 1.72146351244
0.0155 -0.0255 1.72146351244
0.0155 -0.025 1.72146351244
0.0155 -0.0245 1.72146351244
0.0155 -0.024 1.72146351244
0.0155 -0.0235 1.72146351244
0.0155 -0.023 1.72146351244
0.0155 -0.0225 1.72146351244
0.0155 -0.022 1.72146351244
0.0155 -0.0215 1.72146351244
0.0155 -0.021 1.72146351244
0.0155 -0.0205 1.72146351244
0.0155 -0.02 1.72146351244
0.0155 -0.0195 1.72146351244
0.0155 -0.019 1.72146351244
0.0155 -0.0185 1.72146351244
0.0155 -0.018 1.72146351244
0.0155 -0.0175 1.72146351244
0.0155 -0.017 1.72146351244
0.0155 -0.0165 1.72146351244
0.0155 -0.016 1.72146351244
0.0155 -0.0155 1.72146351244
0.0155 -0.015 1.72146351244
0.0155 -0.0145 1.72146351244
0.0155 -0.014 1.72146351244
0.0155 -0.0135 1.72146351244
0.0155 -0.013 1.72146351244
0.0155 -0.0125 1.72146351244
0.0155 -0.012 1.72146351244
0.0155 -0.0115 1.72146351244
0.0155 -0.011 1.72146351244
0.0155 -0.0105 1.72146351244
0.0155 -0.01 1.72146351244
0.0155 -0.0095 1.72146351244
0.0155 -0.009 1.72146351244
0.0155 -0.0085 1.72146351244
0.0155 -0.008 1.72146351244
0.0155 -0.0075 1.72146351244
0.0155 -0.007 1.72146351244
0.0155 -0.0065 1.72146351244
0.0155 -0.006 1.72146351244
0.0155 -0.0055 1.72146351244
0.0155 -0.005 1.72146351244
0.0155 -0.0045 1.72146351244
0.0155 -0.004 1.72146351244
0.0155 -0.0035 1.72146351244
0.0155 -0.003 1.72146351244
0.0155 -0.0025 1.72146351244
0.0155 -0.002 1.72146351244
0.0155 -0.0015 1.72146351244
0.0155 -0.001 1.72146351244
0.0155 -0.0005 1.72146351244
0.0155 0.0 1.72146351244
0.0155 0.0005 1.72146351244
0.0155 0.001 1.72146351244
0.0155 0.0015 1.72146351244
0.0155 0.002 1.72146351244
0.0155 0.0025 1.72146351244
0.0155 0.003 1.72146351244
0.0155 0.0035 1.72146351244
0.0155 0.004 1.72146351244
0.0155 0.0045 1.72146351244
0.0155 0.005 1.72146351244
0.0155 0.0055 1.72146351244
0.0155 0.006 1.72146351244
0.0155 0.0065 1.72146351244
0.0155 0.007 1.72146351244
0.0155 0.0075 1.72146351244
0.0155 0.008 1.72146351244
0.0155 0.0085 1.72146351244
0.0155 0.009 1.72146351244
0.0155 0.0095 1.72146351244
0.0155 0.01 1.72146351244
0.0155 0.0105 1.72146351244
0.0155 0.011 1.72146351244
0.0155 0.0115 1.72146351244
0.0155 0.012 1.72146351244
0.0155 0.0125 1.72146351244
0.0155 0.013 1.72146351244
0.0155 0.0135 1.72146351244
0.0155 0.014 1.72146351244
0.0155 0.0145 1.72146351244
0.0155 0.015 1.72146351244
0.0155 0.0155 1.72146351244
0.0155 0.016 1.72146351244
0.0155 0.0165 1.72146351244
0.0155 0.017 1.72146351244
0.0155 0.0175 1.72146351244
0.0155 0.018 1.72146351244
0.0155 0.0185 1.72146351244
0.0155 0.019 1.72146351244
0.0155 0.0195 1.72146351244
0.0155 0.02 1.72146351244
0.0155 0.0205 1.72146351244
0.0155 0.021 1.72146351244
0.0155 0.0215 1.72146351244
0.0155 0.022 1.72146351244
0.0155 0.0225 1.72146351244
0.0155 0.023 1.72146351244
0.0155 0.0235 1.72146351244
0.0155 0.024 1.72146351244
0.0155 0.0245 1.72146351244
0.0155 0.025 1.72146351244
0.0155 0.0255 1.72146351244
0.0155 0.026 1.72146351244
0.0155 0.0265 1.72146351244
0.0155 0.027 1.72146351244
0.0155 0.0275 1.72146351244
0.0155 0.028 1.72146351244
0.0155 0.0285 1.72146351244
0.0155 0.029 1.72146351244
0.0155 0.0295 1.72146351244
0.0155 0.03 1.72146351244
0.016 -0.03 1.83431699973
0.016 -0.0295 1.83431699973
0.016 -0.029 1.83431699973
0.016 -0.0285 1.83431699973
0.016 -0.028 1.83431699973
0.016 -0.0275 1.83431699973
0.016 -0.027 1.83431699973
0.016 -0.0265 1.83431699973
0.016 -0.026 1.83431699973
0.016 -0.0255 1.83431699973
0.016 -0.025 1.83431699973
0.016 -0.0245 1.83431699973
0.016 -0.024 1.83431699973
0.016 -0.0235 1.83431699973
0.016 -0.023 1.83431699973
0.016 -0.0225 1.83431699973
0.016 -0.022 1.83431699973
0.016 -0.0215 1.83431699973
0.016 -0.021 1.83431699973
0.016 -0.0205 1.83431699973
0.016 -0.02 1.83431699973
0.016 -0.0195 1.83431699973
0.016 -0.019 1.83431699973
0.016 -0.0185 1.83431699973
0.016 -0.018 1.83431699973
0.016 -0.0175 1.83431699973
0.016 -0.017 1.83431699973
0.016 -0.0165 1.83431699973
0.016 -0.016 1.83431699973
0.016 -0.0155 1.83431699973
0.016 -0.015 1.83431699973
0.016 -0.0145 1.83431699973
0.016 -0.014 1.83431699973
0.016 -0.0135 1.83431699973
0.016 -0.013 1.83431699973
0.016 -0.0125 1.83431699973
0.016 -0.012 1.83431699973
0.016 -0.0115 1.83431699973
0.016 -0.011 1.83431699973
0.016 -0.0105 1.83431699973
0.016 -0.01 1.83431699973
0.016 -0.0095 1.83431699973
0.016 -0.009 1.83431699973
0.016 -0.0085 1.83431699973
0.016 -0.008 1.83431699973
0.016 -0.0075 1.83431699973
0.016 -0.007 1.83431699973
0.016 -0.0065 1.83431699973
0.016 -0.006 1.83431699973
0.016 -0.0055 1.83431699973
0.016 -0.005 1.83431699973
0.016 -0.0045 1.83431699973
0.016 -0.004 1.83431699973
0.016 -0.0035 1.83431699973
0.016 -0.003 1.83431699973
0.016 -0.0025 1.83431699973
0.016 -0.002 1.83431699973
0.016 -0.0015 1.83431699973
0.016 -0.001 1.83431699973
0.016 -0.0005 1.83431699973
0.016 0.0 1.83431699973
0.016 0.0005 1.83431699973
0.016 0.001 1.83431699973
0.016 0.0015 1.83431699973
0.016 0.002 1.83431699973
0.016 0.0025 1.83431699973
0.016 0.003 1.83431699973
0.016 0.0035 1.83431699973
0.016 0.004 1.83431699973
0.016 0.0045 1.83431699973
0.016 0.005 1.83431699973
0.016 0.0055 1.83431699973
0.016 0.006 1.83431699973
0.016 0.0065 1.83431699973
0.016 0.007 1.83431699973
0.016 0.0075 1.83431699973
0.016 0.008 1.83431699973
0.016 0.0085 1.83431699973
0.016 0.009 1.83431699973
0.016 0.0095 1.83431699973
0.016 0.01 1.83431699973
0.016 0.0105 1.83431699973
0.016 0.011 1.83431699973
0.016 0.0115 1.83431699973
0.016 0.012 1.83431699973
0.016 0.0125 1.83431699973
0.016 0.013 1.83431699973
0.016 0.0135 1.83431699973
0.016 0.014 1.83431699973
0.016 0.0145 1.83431699973
0.016 0.015 1.83431699973
0.016 0.0155 1.83431699973
0.016 0.016 1.83431699973
0.016 0.0165 1.83431699973
0.016 0.017 1.83431699973
0.016 0.0175 1.83431699973
0.016 0.018 1.83431699973
0.016 0.0185 1.83431699973
0.016 0.019 1.83431699973
0.016 0.0195 1.83431699973
0.016 0.02 1.83431699973
0.016 0.0205 1.83431699973
0.016 0.021 1.83431699973
0.016 0.0215 1.83431699973
0.016 0.022 1.83431699973
0.016 0.0225 1.83431699973
0.016 0.023 1.83431699973
0.016 0.0235 1.83431699973
0.016 0.024 1.83431699973
0.016 0.0245 1.83431699973
0.016 0.025 1.83431699973
0.016 0.0255 1.83431699973
0.016 0.026 1.83431699973
0.016 0.0265 1.83431699973
0.016 0.027 1.83431699973
0.016 0.0275 1.83431699973
0.016 0.028 1.83431699973
0.016 0.0285 1.83431699973
0.016 0.029 1.83431699973
0.016 0.0295 1.83431699973
0.016 0.03 1.83431699973
0.0165 -0.03 1.95075313741
0.0165 -0.0295 1.95075313741
0.0165 -0.029 1.95075313741
0.0165 -0.0285 1.95075313741
0.0165 -0.028 1.95075313741
0.0165 -0.0275 1.95075313741
0.0165 -0.027 1.95075313741
0.0165 -0.0265 1.95075313741
0.0165 -0.026 1.95075313741
0.0165 -0.0255 1.95075313741
0.0165 -0.025 1.95075313741
0.0165 -0.0245 1.95075313741
0.0165 -0.024 1.95075313741
0.0165 -0.0235 1.95075313741
0.0165 -0.023 1.95075313741
0.0165 -0.0225 1.95075313741
0.0165 -0.022 1.95075313741
0.0165 -0.0215 1.95075313741
0.0165 -0.021 1.95075313741
0.0165 -0.0205 1.95075313741
0.0165 -0.02 1.95075313741
0.0165 -0.0195 1.95075313741
0.0165 -0.019 1.95075313741
0.0165 -0.0185 1.95075313741
0.0165 -0.018 1.95075313741
0.0165 -0.0175 1.95075313741
0.0165 -0.017 1.95075313741
0.0165 -0.0165 1.95075313741
0.0165 -0.016 1.95075313741
0.0165 -0.0155 1.95075313741
0.0165 -0.015 1.95075313741
0.0165 -0.0145 1.95075313741
0.0165 -0.014 1.95075313741
0.0165 -0.0135 1.95075313741
0.0165 -0.013 1.95075313741
0.0165 -0.0125 1.95075313741
0.0165 -0.012 1.95075313741
0.0165 -0.0115 1.95075313741
0.0165 -0.011 1.95075313741
0.0165 -0.0105 1.95075313741
0.0165 -0.01 1.95075313741
0.0165 -0.0095 1.95075313741
0.0165 -0.009 1.95075313741
0.0165 -0.0085 1.95075313741
0.0165 -0.008 1.95075313741
0.0165 -0.0075 1.95075313741
0.0165 -0.007 1.95075313741
0.0165 -0.0065 1.95075313741
0.0165 -0.006 1.95075313741
0.0165 -0.0055 1.95075313741
0.0165 -0.005 1.95075313741
0.0165 -0.0045 1.95075313741
0.0165 -0.004 1.95075313741
0.0165 -0.0035 1.95075313741
0.0165 -0.003 1.95075313741
0.0165 -0.0025 1.95075313741
0.0165 -0.002 1.95075313741
0.0165 -0.0015 1.95075313741
0.0165 -0.001 1.95075313741
0.0165 -0.0005 1.95075313741
0.0165 0.0 1.95075313741
0.0165 0.0005 1.95075313741
0.0165 0.001 1.95075313741
0.0165 0.0015 1.95075313741
0.0165 0.002 1.95075313741
0.0165 0.0025 1.95075313741
0.0165 0.003 1.95075313741
0.0165 0.0035 1.95075313741
0.0165 0.004 1.95075313741
0.0165 0.0045 1.95075313741
0.0165 0.005 1.95075313741
0.0165 0.0055 1.95075313741
0.0165 0.006 1.95075313741
0.0165 0.0065 1.95075313741
0.0165 0.007 1.95075313741
0.0165 0.0075 1.95075313741
0.0165 0.008 1.95075313741
0.0165 0.0085 1.95075313741
0.0165 0.009 1.95075313741
0.0165 0.0095 1.95075313741
0.0165 0.01 1.95075313741
0.0165 0.0105 1.95075313741
0.0165 0.011 1.95075313741
0.0165 0.0115 1.95075313741
0.0165 0.012 1.95075313741
0.0165 0.0125 1.95075313741
0.0165 0.013 1.95075313741
0.0165 0.0135 1.95075313741
0.0165 0.014 1.95075313741
0.0165 0.0145 1.95075313741
0.0165 0.015 1.95075313741
0.0165 0.0155 1.95075313741
0.0165 0.016 1.95075313741
0.0165 0.0165 1.95075313741
0.0165 0.017 1.95075313741
0.0165 0.0175 1.95075313741
0.0165 0.018 1.95075313741
0.0165 0.0185 1.95075313741
0.0165 0.019 1.95075313741
0.0165 0.0195 1.95075313741
0.0165 0.02 1.95075313741
0.0165 0.0205 1.95075313741
0.0165 0.021 1.95075313741
0.0165 0.0215 1.95075313741
0.0165 0.022 1.95075313741
0.0165 0.0225 1.95075313741
0.0165 0.023 1.95075313741
0.0165 0.0235 1.95075313741
0.0165 0.024 1.95075313741
0.0165 0.0245 1.95075313741
0.0165 0.025 1.95075313741
0.0165 0.0255 1.95075313741
0.0165 0.026 1.95075313741
0.0165 0.0265 1.95075313741
0.0165 0.027 1.95075313741
0.0165 0.0275 1.95075313741
0.0165 0.028 1.95075313741
0.0165 0.0285 1.95075313741
0.0165 0.029 1.95075313741
0.0165 0.0295 1.95075313741
0.0165 0.03 1.95075313741
0.017 -0.03 2.07077192547
0.017 -0.0295 2.07077192547
0.017 -0.029 2.07077192547
0.017 -0.0285 2.07077192547
0.017 -0.028 2.07077192547
0.017 -0.0275 2.07077192547
0.017 -0.027 2.07077192547
0.017 -0.0265 2.07077192547
0.017 -0.026 2.07077192547
0.017 -0.0255 2.07077192547
0.017 -0.025 2.07077192547
0.017 -0.0245 2.07077192547
0.017 -0.024 2.07077192547
0.017 -0.0235 2.07077192547
0.017 -0.023 2.07077192547
0.017 -0.0225 2.07077192547
0.017 -0.022 2.07077192547
0.017 -0.0215 2.07077192547
0.017 -0.021 2.07077192547
0.017 -0.0205 2.07077192547
0.017 -0.02 2.07077192547
0.017 -0.0195 2.07077192547
0.017 -0.019 2.07077192547
0.017 -0.0185 2.07077192547
0.017 -0.018 2.07077192547
0.017 -0.0175 2.07077192547
0.017 -0.017 2.07077192547
0.017 -0.0165 2.07077192547
0.017 -0.016 2.07077192547
0.017 -0.0155 2.07077192547
0.017 -0.015 2.07077192547
0.017 -0.0145 2.07077192547
0.017 -0.014 2.07077192547
0.017 -0.0135 2.07077192547
0.017 -0.013 2.07077192547
0.017 -0.0125 2.07077192547
0.017 -0.012 2.07077192547
0.017 -0.0115 2.07077192547
0.017 -0.011 2.07077192547
0.017 -0.0105 2.07077192547
0.017 -0.01 2.07077192547
0.017 -0.0095 2.07077192547
0.017 -0.009 2.07077192547
0.017 -0.0085 2.07077192547
0.017 -0.008 2.07077192547
0.017 -0.0075 2.07077192547
0.017 -0.007 2.07077192547
0.017 -0.0065 2.07077192547
0.017 -0.006 2.07077192547
0.017 -0.0055 2.07077192547
0.017 -0.005 2.07077192547
0.017 -0.0045 2.07077192547
0.017 -0.004 2.07077192547
0.017 -0.0035 2.07077192547
0.017 -0.003 2.07077192547
0.017 -0.0025 2.07077192547
0.017 -0.002 2.07077192547
0.017 -0.0015 2.07077192547
0.017 -0.001 2.07077192547
0.017 -0.0005 2.07077192547
0.017 0.0 2.07077192547
0.017 0.0005 2.07077192547
0.017 0.001 2.07077192547
0.017 0.0015 2.07077192547
0.017 0.002 2.07077192547
0.017 0.0025 2.07077192547
0.017 0.003 2.07077192547
0.017 0.0035 2.07077192547
0.017 0.004 2.07077192547
0.017 0.0045 2.07077192547
0.017 0.005 2.07077192547
0.017 0.0055 2.07077192547
0.017 0.006 2.07077192547
0.017 0.0065 2.07077192547
0.017 0.007 2.07077192547
0.017 0.0075 2.07077192547
0.017 0.008 2.07077192547
0.017 0.0085 2.07077192547
0.017 0.009 2.07077192547
0.017 0.0095 2.07077192547
0.017 0.01 2.07077192547
0.017 0.0105 2.07077192547
0.017 0.011 2.07077192547
0.017 0.0115 2.07077192547
0.017 0.012 2.07077192547
0.017 0.0125 2.07077192547
0.017 0.013 2.07077192547
0.017 0.0135 2.07077192547
0.017 0.014 2.07077192547
0.017 0.0145 2.07077192547
0.017 0.015 2.07077192547
0.017 0.0155 2.07077192547
0.017 0.016 2.07077192547
0.017 0.0165 2.07077192547
0.017 0.017 2.07077192547
0.017 0.0175 2.07077192547
0.017 0.018 2.07077192547
0.017 0.0185 2.07077192547
0.017 0.019 2.07077192547
0.017 0.0195 2.07077192547
0.017 0.02 2.07077192547
0.017 0.0205 2.07077192547
0.017 0.021 2.07077192547
0.017 0.0215 2.07077192547
0.017 0.022 2.07077192547
0.017 0.0225 2.07077192547
0.017 0.023 2.07077192547
0.017 0.0235 2.07077192547
0.017 0.024 2.07077192547
0.017 0.0245 2.07077192547
0.017 0.025 2.07077192547
0.017 0.0255 2.07077192547
0.017 0.026 2.07077192547
0.017 0.0265 2.07077192547
0.017 0.027 2.07077192547
0.017 0.0275 2.07077192547
0.017 0.028 2.07077192547
0.017 0.0285 2.07077192547
0.017 0.029 2.07077192547
0.017 0.0295 2.07077192547
0.017 0.03 2.07077192547
0.0175 -0.03 2.19437336393
0.0175 -0.0295 2.19437336393
0.0175 -0.029 2.19437336393
0.0175 -0.0285 2.19437336393
0.0175 -0.028 2.19437336393
0.0175 -0.0275 2.19437336393
0.0175 -0.027 2.19437336393
0.0175 -0.0265 2.19437336393
0.0175 -0.026 2.19437336393
0.0175 -0.0255 2.19437336393
0.0175 -0.025 2.19437336393
0.0175 -0.0245 2.19437336393
0.0175 -0.024 2.19437336393
0.0175 -0.0235 2.19437336393
0.0175 -0.023 2.19437336393
0.0175 -0.0225 2.19437336393
0.0175 -0.022 2.19437336393
0.0175 -0.0215 2.19437336393
0.0175 -0.021 2.19437336393
0.0175 -0.0205 2.19437336393
0.0175 -0.02 2.19437336393
0.0175 -0.0195 2.19437336393
0.0175 -0.019 2.19437336393
0.0175 -0.0185 2.19437336393
0.0175 -0.018 2.19437336393
0.0175 -0.0175 2.19437336393
0.0175 -0.017 2.19437336393
0.0175 -0.0165 2.19437336393
0.0175 -0.016 2.19437336393
0.0175 -0.0155 2.19437336393
0.0175 -0.015 2.19437336393
0.0175 -0.0145 2.19437336393
0.0175 -0.014 2.19437336393
0.0175 -0.0135 2.19437336393
0.0175 -0.013 2.19437336393
0.0175 -0.0125 2.19437336393
0.0175 -0.012 2.19437336393
0.0175 -0.0115 2.19437336393
0.0175 -0.011 2.19437336393
0.0175 -0.0105 2.19437336393
0.0175 -0.01 2.19437336393
0.0175 -0.0095 2.19437336393
0.0175 -0.009 2.19437336393
0.0175 -0.0085 2.19437336393
0.0175 -0.008 2.19437336393
0.0175 -0.0075 2.19437336393
0.0175 -0.007 2.19437336393
0.0175 -0.0065 2.19437336393
0.0175 -0.006 2.19437336393
0.0175 -0.0055 2.19437336393
0.0175 -0.005 2.19437336393
0.0175 -0.0045 2.19437336393
0.0175 -0.004 2.19437336393
0.0175 -0.0035 2.19437336393
0.0175 -0.003 2.19437336393
0.0175 -0.0025 2.19437336393
0.0175 -0.002 2.19437336393
0.0175 -0.0015 2.19437336393
0.0175 -0.001 2.19437336393
0.0175 -0.0005 2.19437336393
0.0175 0.0 2.19437336393
0.0175 0.0005 2.19437336393
0.0175 0.001 2.19437336393
0.0175 0.0015 2.19437336393
0.0175 0.002 2.19437336393
0.0175 0.0025 2.19437336393
0.0175 0.003 2.19437336393
0.0175 0.0035 2.19437336393
0.0175 0.004 2.19437336393
0.0175 0.0045 2.19437336393
0.0175 0.005 2.19437336393
0.0175 0.0055 2.19437336393
0.0175 0.006 2.19437336393
0.0175 0.0065 2.19437336393
0.0175 0.007 2.19437336393
0.0175 0.0075 2.19437336393
0.0175 0.008 2.19437336393
0.0175 0.0085 2.19437336393
0.0175 0.009 2.19437336393
0.0175 0.0095 2.19437336393
0.0175 0.01 2.19437336393
0.0175 0.0105 2.19437336393
0.0175 0.011 2.19437336393
0.0175 0.0115 2.19437336393
0.0175 0.012 2.19437336393
0.0175 0.0125 2.19437336393
0.0175 0.013 2.19437336393
0.0175 0.0135 2.19437336393
0.0175 0.014 2.19437336393
0.0175 0.0145 2.19437336393
0.0175 0.015 2.19437336393
0.0175 0.0155 2.19437336393
0.0175 0.016 2.19437336393
0.0175 0.0165 2.19437336393
0.0175 0.017 2.19437336393
0.0175 0.0175 2.19437336393
0.0175 0.018 2.19437336393
0.0175 0.0185 2.19437336393
0.0175 0.019 2.19437336393
0.0175 0.0195 2.19437336393
0.0175 0.02 2.19437336393
0.0175 0.0205 2.19437336393
0.0175 0.021 2.19437336393
0.0175 0.0215 2.19437336393
0.0175 0.022 2.19437336393
0.0175 0.0225 2.19437336393
0.0175 0.023 2.19437336393
0.0175 0.0235 2.19437336393
0.0175 0.024 2.19437336393
0.0175 0.0245 2.19437336393
0.0175 0.025 2.19437336393
0.0175 0.0255 2.19437336393
0.0175 0.026 2.19437336393
0.0175 0.0265 2.19437336393
0.0175 0.027 2.19437336393
0.0175 0.0275 2.19437336393
0.0175 0.028 2.19437336393
0.0175 0.0285 2.19437336393
0.0175 0.029 2.19437336393
0.0175 0.0295 2.19437336393
0.0175 0.03 2.19437336393
0.018 -0.03 2.32155745278
0.018 -0.0295 2.32155745278
0.018 -0.029 2.32155745278
0.018 -0.0285 2.32155745278
0.018 -0.028 2.32155745278
0.018 -0.0275 2.32155745278
0.018 -0.027 2.32155745278
0.018 -0.0265 2.32155745278
0.018 -0.026 2.32155745278
0.018 -0.0255 2.32155745278
0.018 -0.025 2.32155745278
0.018 -0.0245 2.32155745278
0.018 -0.024 2.32155745278
0.018 -0.0235 2.32155745278
0.018 -0.023 2.32155745278
0.018 -0.0225 2.32155745278
0.018 -0.022 2.32155745278
0.018 -0.0215 2.32155745278
0.018 -0.021 2.32155745278
0.018 -0.0205 2.32155745278
0.018 -0.02 2.32155745278
0.018 -0.0195 2.32155745278
0.018 -0.019 2.32155745278
0.018 -0.0185 2.32155745278
0.018 -0.018 2.32155745278
0.018 -0.0175 2.32155745278
0.018 -0.017 2.32155745278
0.018 -0.0165 2.32155745278
0.018 -0.016 2.32155745278
0.018 -0.0155 2.32155745278
0.018 -0.015 2.32155745278
0.018 -0.0145 2.32155745278
0.018 -0.014 2.32155745278
0.018 -0.0135 2.32155745278
0.018 -0.013 2.32155745278
0.018 -0.0125 2.32155745278
0.018 -0.012 2.32155745278
0.018 -0.0115 2.32155745278
0.018 -0.011 2.32155745278
0.018 -0.0105 2.32155745278
0.018 -0.01 2.32155745278
0.018 -0.0095 2.32155745278
0.018 -0.009 2.32155745278
0.018 -0.0085 2.32155745278
0.018 -0.008 2.32155745278
0.018 -0.0075 2.32155745278
0.018 -0.007 2.32155745278
0.018 -0.0065 2.32155745278
0.018 -0.006 2.32155745278
0.018 -0.0055 2.32155745278
0.018 -0.005 2.32155745278
0.018 -0.0045 2.32155745278
0.018 -0.004 2.32155745278
0.018 -0.0035 2.32155745278
0.018 -0.003 2.32155745278
0.018 -0.0025 2.32155745278
0.018 -0.002 2.32155745278
0.018 -0.0015 2.32155745278
0.018 -0.001 2.32155745278
0.018 -0.0005 2.32155745278
0.018 0.0 2.32155745278
0.018 0.0005 2.32155745278
0.018 0.001 2.32155745278
0.018 0.0015 2.32155745278
0.018 0.002 2.32155745278
0.018 0.0025 2.32155745278
0.018 0.003 2.32155745278
0.018 0.0035 2.32155745278
0.018 0.004 2.32155745278
0.018 0.0045 2.32155745278
0.018 0.005 2.32155745278
0.018 0.0055 2.32155745278
0.018 0.006 2.32155745278
0.018 0.0065 2.32155745278
0.018 0.007 2.32155745278
0.018 0.0075 2.32155745278
0.018 0.008 2.32155745278
0.018 0.0085 2.32155745278
0.018 0.009 2.32155745278
0.018 0.0095 2.32155745278
0.018 0.01 2.32155745278
0.018 0.0105 2.32155745278
0.018 0.011 2.32155745278
0.018 0.0115 2.32155745278
0.018 0.012 2.32155745278
0.018 0.0125 2.32155745278
0.018 0.013 2.32155745278
0.018 0.0135 2.32155745278
0.018 0.014 2.32155745278
0.018 0.0145 2.32155745278
0.018 0.015 2.32155745278
0.018 0.0155 2.32155745278
0.018 0.016 2.32155745278
0.018 0.0165 2.32155745278
0.018 0.017 2.32155745278
0.018 0.0175 2.32155745278
0.018 0.018 2.32155745278
0.018 0.0185 2.32155745278
0.018 0.019 2.32155745278
0.018 0.0195 2.32155745278
0.018 0.02 2.32155745278
0.018 0.0205 2.32155745278
0.018 0.021 2.32155745278
0.018 0.0215 2.32155745278
0.018 0.022 2.32155745278
0.018 0.0225 2.32155745278
0.018 0.023 2.32155745278
0.018 0.0235 2.32155745278
0.018 0.024 2.32155745278
0.018 0.0245 2.32155745278
0.018 0.025 2.32155745278
0.018 0.0255 2.32155745278
0.018 0.026 2.32155745278
0.018 0.0265 2.32155745278
0.018 0.027 2.32155745278
0.018 0.0275 2.32155745278
0.018 0.028 2.32155745278
0.018 0.0285 2.32155745278
0.018 0.029 2.32155745278
0.018 0.0295 2.32155745278
0.018 0.03 2.32155745278
0.0185 -0.03 2.45232419202
0.0185 -0.0295 2.45232419202
0.0185 -0.029 2.45232419202
0.0185 -0.0285 2.45232419202
0.0185 -0.028 2.45232419202
0.0185 -0.0275 2.45232419202
0.0185 -0.027 2.45232419202
0.0185 -0.0265 2.45232419202
0.0185 -0.026 2.45232419202
0.0185 -0.0255 2.45232419202
0.0185 -0.025 2.45232419202
0.0185 -0.0245 2.45232419202
0.0185 -0.024 2.45232419202
0.0185 -0.0235 2.45232419202
0.0185 -0.023 2.45232419202
0.0185 -0.0225 2.45232419202
0.0185 -0.022 2.45232419202
0.0185 -0.0215 2.45232419202
0.0185 -0.021 2.45232419202
0.0185 -0.0205 2.45232419202
0.0185 -0.02 2.45232419202
0.0185 -0.0195 2.45232419202
0.0185 -0.019 2.45232419202
0.0185 -0.0185 2.45232419202
0.0185 -0.018 2.45232419202
0.0185 -0.0175 2.45232419202
0.0185 -0.017 2.45232419202
0.0185 -0.0165 2.45232419202
0.0185 -0.016 2.45232419202
0.0185 -0.0155 2.45232419202
0.0185 -0.015 2.45232419202
0.0185 -0.0145 2.45232419202
0.0185 -0.014 2.45232419202
0.0185 -0.0135 2.45232419202
0.0185 -0.013 2.45232419202
0.0185 -0.0125 2.45232419202
0.0185 -0.012 2.45232419202
0.0185 -0.0115 2.45232419202
0.0185 -0.011 2.45232419202
0.0185 -0.0105 2.45232419202
0.0185 -0.01 2.45232419202
0.0185 -0.0095 2.45232419202
0.0185 -0.009 2.45232419202
0.0185 -0.0085 2.45232419202
0.0185 -0.008 2.45232419202
0.0185 -0.0075 2.45232419202
0.0185 -0.007 2.45232419202
0.0185 -0.0065 2.45232419202
0.0185 -0.006 2.45232419202
0.0185 -0.0055 2.45232419202
0.0185 -0.005 2.45232419202
0.0185 -0.0045 2.45232419202
0.0185 -0.004 2.45232419202
0.0185 -0.0035 2.45232419202
0.0185 -0.003 2.45232419202
0.0185 -0.0025 2.45232419202
0.0185 -0.002 2.45232419202
0.0185 -0.0015 2.45232419202
0.0185 -0.001 2.45232419202
0.0185 -0.0005 2.45232419202
0.0185 0.0 2.45232419202
0.0185 0.0005 2.45232419202
0.0185 0.001 2.45232419202
0.0185 0.0015 2.45232419202
0.0185 0.002 2.45232419202
0.0185 0.0025 2.45232419202
0.0185 0.003 2.45232419202
0.0185 0.0035 2.45232419202
0.0185 0.004 2.45232419202
0.0185 0.0045 2.45232419202
0.0185 0.005 2.45232419202
0.0185 0.0055 2.45232419202
0.0185 0.006 2.45232419202
0.0185 0.0065 2.45232419202
0.0185 0.007 2.45232419202
0.0185 0.0075 2.45232419202
0.0185 0.008 2.45232419202
0.0185 0.0085 2.45232419202
0.0185 0.009 2.45232419202
0.0185 0.0095 2.45232419202
0.0185 0.01 2.45232419202
0.0185 0.0105 2.45232419202
0.0185 0.011 2.45232419202
0.0185 0.0115 2.45232419202
0.0185 0.012 2.45232419202
0.0185 0.0125 2.45232419202
0.0185 0.013 2.45232419202
0.0185 0.0135 2.45232419202
0.0185 0.014 2.45232419202
0.0185 0.0145 2.45232419202
0.0185 0.015 2.45232419202
0.0185 0.0155 2.45232419202
0.0185 0.016 2.45232419202
0.0185 0.0165 2.45232419202
0.0185 0.017 2.45232419202
0.0185 0.0175 2.45232419202
0.0185 0.018 2.45232419202
0.0185 0.0185 2.45232419202
0.0185 0.019 2.45232419202
0.0185 0.0195 2.45232419202
0.0185 0.02 2.45232419202
0.0185 0.0205 2.45232419202
0.0185 0.021 2.45232419202
0.0185 0.0215 2.45232419202
0.0185 0.022 2.45232419202
0.0185 0.0225 2.45232419202
0.0185 0.023 2.45232419202
0.0185 0.0235 2.45232419202
0.0185 0.024 2.45232419202
0.0185 0.0245 2.45232419202
0.0185 0.025 2.45232419202
0.0185 0.0255 2.45232419202
0.0185 0.026 2.45232419202
0.0185 0.0265 2.45232419202
0.0185 0.027 2.45232419202
0.0185 0.0275 2.45232419202
0.0185 0.028 2.45232419202
0.0185 0.0285 2.45232419202
0.0185 0.029 2.45232419202
0.0185 0.0295 2.45232419202
0.0185 0.03 2.45232419202
0.019 -0.03 2.58667358165
0.019 -0.0295 2.58667358165
0.019 -0.029 2.58667358165
0.019 -0.0285 2.58667358165
